col_id,col_nm,table_id,cate1,cate2,num_cat_flag,pk_ratio,distinct_cnt,null_ratio,same_ratio,rec_cnt,column_cnt,categorical_cnt,numerical_cnt,avg_dom_col,avg_val_col,num_dom_eqn_col,num_dom_inter_col,num_val_eqn_col,num_val_inter_col,inner_tbl_cnt,outer_tbl_cnt,rep_ratio_tbl,common_ratio_tbl,col_table_cnt,inner_col_cnt,pk_bucket,null_bucket,col_type,rec_bucket,col_cnt_bucket,domain_spread,dom_sim_bucket,val_sim_bucket
8575,간행물 구분,821,보건,보건의료,1,0.14,4,0.0,7.25,29,7,5,2,0.25,0.2586206896551724,0.0,2.0,0.0,2.0,239.0,,,,2.0,2.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),중유사(0.1-0.3),중값유사
8576,연보 구분,821,보건,보건의료,1,0.07,2,0.0,7.0,29,7,5,2,,,,,,,239.0,,,,,,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
9770,10월,985,보건,보건의료,0,1.0,2,0.0,1.0,2,13,1,12,0.5637315270935961,0.5637315270935961,0.0,1384.0,0.0,1412.0,623.0,,,,556.0,1624.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
1155,구분,139,공공행정,일반행정,1,0.08,2,0.0,12.0,24,8,6,2,0.6666666666666666,0.0694444444444444,0.0,2.0,0.0,3.0,266.0,,,,3.0,3.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),최고유사(0.6+),낮은값유사
1156,업종,139,공공행정,일반행정,1,0.17,4,0.0,6.0,24,8,6,2,0.5,0.0833333333333333,0.0,2.0,0.0,2.0,266.0,,,,1.0,2.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),단독,높은유사(0.3-0.6),낮은값유사
1157,단계,139,공공행정,일반행정,0,0.17,4,0.0,5.5,24,8,6,2,0.6074766355140186,0.347936137071651,2.0,130.0,0.0,214.0,266.0,,,,76.0,214.0,저PK(0-0.3),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),높은값유사
1158,사용량(세제곱미터),139,공공행정,일반행정,1,0.5,12,0.0,2.0,24,8,6,2,,,,,,,266.0,,,,,,중PK(0.3-0.7),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
1159,가격(원),139,공공행정,일반행정,0,0.96,23,0.0,1.05,24,8,6,2,0.1264770735568496,0.1221283051582141,0.0,768.0,0.0,768.0,266.0,,,,194.0,769.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
1160,관리기관,139,공공행정,일반행정,1,0.04,1,0.0,22.0,24,8,6,2,1.0,0.1041666666666666,0.0,0.0,0.0,2.0,266.0,,,,2.0,2.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),최고유사(0.6+),중값유사
8577,부서,821,보건,보건의료,1,0.21,6,0.0,7.0,29,7,5,2,,,,,,,239.0,,,,,,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8578,간행물 발간연도,821,보건,보건의료,0,0.41,12,0.0,1.4,29,7,5,2,0.4392123287671233,0.2244922059518186,0.0,241.0,0.0,284.0,239.0,,,,195.0,292.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),중값유사
8579,간행물 발간월,821,보건,보건의료,0,0.31,9,0.0,13.0,29,7,5,2,0.1111111111111111,0.2238166630970229,0.0,153.0,0.0,161.0,239.0,,,,62.0,161.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
8580,코드,822,보건,보건의료,1,0.94,2439,0.0,1.06,2596,3,3,0,0.001230012300123,0.0011556240369799,0.0,1.0,0.0,1.0,51.0,,,,1.0,1.0,최고PK(0.9+),완전(0%),범주형,대(1k-10k),협소(≤5),단독,낮은유사(0-0.1),낮은값유사
8770,유료접종자수,850,보건,보건의료,0,0.74,20,0.0,1.35,27,9,2,7,0.1303893085415456,0.2514042223513461,0.0,2949.0,0.0,3382.0,710.0,,,,655.0,3442.0,고PK(0.7-0.9),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
8581,한약재명,822,보건,보건의료,1,0.26,673,0.0,3.86,2596,3,3,0,0.0049997992048512,0.002087410985716,0.0,74.0,0.0,74.0,51.0,,,,51.0,74.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),협소(≤5),대공유(21+),낮은유사(0-0.1),낮은값유사
8582,효소명,822,보건,보건의료,1,0.0,4,0.0,649.0,2596,3,3,0,,,,,,,51.0,,,,,,저PK(0-0.3),완전(0%),범주형,대(1k-10k),협소(≤5),단독,낮은유사(0-0.1),낮은값유사
8583,기관명,823,보건,보건의료,1,0.02,1,0.0,44.0,44,6,4,2,,,,,,,241.0,,,,,,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8584,기준날짜,823,보건,보건의료,1,1.0,44,0.0,1.0,44,6,4,2,0.1719963453631795,0.1719963453631795,0.0,192.0,0.0,197.0,241.0,,,,134.0,199.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
8585,확진자수,823,보건,보건의료,0,0.84,37,0.0,1.11,44,6,4,2,0.108730440967283,0.1171501196172248,0.0,285.0,0.0,304.0,241.0,,,,101.0,304.0,고PK(0.7-0.9),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
8586,사망자수,823,보건,보건의료,0,0.23,10,0.0,2.2,44,6,4,2,0.3382716049382716,0.1518658810325477,0.0,266.0,0.0,324.0,241.0,,,,109.0,324.0,저PK(0-0.3),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),중값유사
8587,관리부서,823,보건,보건의료,1,0.05,2,0.0,11.0,44,6,4,2,0.5,0.2272727272727272,0.0,8.0,0.0,11.0,241.0,,,,11.0,11.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),중공유(6-20),높은유사(0.3-0.6),중값유사
8588,데이터기준일,823,보건,보건의료,1,0.02,1,0.0,22.0,44,6,4,2,1.0,0.101010101010101,2.0,0.0,0.0,26.0,241.0,,,,24.0,27.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),중값유사
8589,연번,824,보건,보건의료,0,1.0,3,0.0,1.0,3,8,6,2,0.695338512763596,0.695338512763596,20.0,933.0,5.0,987.0,602.0,,,,572.0,1802.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),최고값유사
8590,명칭,824,보건,보건의료,1,1.0,3,0.0,1.0,3,8,6,2,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,602.0,,,,1.0,1.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,높은유사(0.3-0.6),높은값유사
8591,센터장,824,보건,보건의료,1,1.0,3,0.0,1.0,3,8,6,2,0.4999999999999999,0.4999999999999999,0.0,4.0,0.0,4.0,602.0,,,,4.0,4.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),높은유사(0.3-0.6),높은값유사
8592,전화번호,824,보건,보건의료,1,1.0,3,0.0,1.0,3,8,6,2,,,,,,,602.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8593,소재지,824,보건,보건의료,1,1.0,3,0.0,1.0,3,8,6,2,,,,,,,602.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8594,수탁기관,824,보건,보건의료,1,1.0,3,0.0,1.0,3,8,6,2,,,,,,,602.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8595,설치,824,보건,보건의료,0,1.0,3,0.0,1.0,3,8,6,2,0.7189054726368159,0.7189054726368159,0.0,62.0,0.0,62.0,602.0,,,,97.0,134.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),최고값유사
8596,종사자 수,824,보건,보건의료,1,1.0,3,0.0,1.0,3,8,6,2,0.553954802259887,0.553954802259887,0.0,1178.0,0.0,1180.0,602.0,,,,532.0,1180.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
8597,번호,825,보건,보건의료,0,1.0,12,0.0,1.0,12,3,2,1,0.426235294117647,0.426235294117647,17.0,1479.0,1.0,1629.0,615.0,,,,615.0,2125.0,최고PK(0.9+),완전(0%),수치형,소(≤100),협소(≤5),대공유(21+),높은유사(0.3-0.6),높은값유사
8598,업체명,825,보건,보건의료,1,1.0,12,0.0,1.0,12,3,2,1,,,,,,,615.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),협소(≤5),단독,낮은유사(0-0.1),낮은값유사
8599,소재지,825,보건,보건의료,1,1.0,12,0.0,1.0,12,3,2,1,,,,,,,615.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),협소(≤5),단독,낮은유사(0-0.1),낮은값유사
8600,지표번호,826,보건,보건의료,0,0.08,101,0.0,12.56,1269,18,8,10,0.1846179493498398,0.0361815196711305,0.0,1242.0,0.0,1357.0,557.0,,,,409.0,1366.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),중유사(0.1-0.3),낮은값유사
8601,중점과제명,826,보건,보건의료,1,0.01,7,0.0,181.29,1269,18,8,10,0.1964285714285714,0.0035460992907801,0.0,8.0,0.0,8.0,557.0,,,,8.0,8.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),중공유(6-20),중유사(0.1-0.3),낮은값유사
8602,지표명,826,보건,보건의료,1,0.08,101,0.0,12.56,1269,18,8,10,,,,,,,557.0,,,,,,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),단독,낮은유사(0-0.1),낮은값유사
473,18세이상 인구수(여) ,50,공공행정,일반행정,0,1.0,13,0.0,1.0,13,17,1,16,0.3544303797468354,0.3544303797468354,0.0,63.0,0.0,63.0,661.0,,,,52.0,79.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
8603,지표정의,826,보건,보건의료,1,0.07,84,0.0,15.02,1269,18,8,10,,,,,,,557.0,,,,,,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),단독,낮은유사(0-0.1),낮은값유사
8604,지표설정근거,826,보건,보건의료,1,0.05,68,0.0,18.56,1269,18,8,10,,,,,,,557.0,,,,,,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),단독,낮은유사(0-0.1),낮은값유사
8605,자료출처,826,보건,보건의료,1,0.02,28,0.0,46.74,1269,18,8,10,,,,,,,557.0,,,,,,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),단독,낮은유사(0-0.1),낮은값유사
8606,기준년도,826,보건,보건의료,0,0.01,9,0.0,140.22,1269,18,8,10,0.511011011011011,0.0806799707508927,0.0,143.0,0.0,222.0,557.0,,,,146.0,222.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),높은유사(0.3-0.6),낮은값유사
8607,기준값,826,보건,보건의료,0,0.07,86,0.0,13.19,1269,18,8,10,0.0578737541528239,0.0217741753911966,0.0,337.0,0.0,350.0,557.0,,,,114.0,350.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),낮은유사(0-0.1),낮은값유사
8608,목표년도,826,보건,보건의료,0,0.0,2,0.0,560.5,1269,18,8,10,0.8514851485148515,0.1226778706239418,0.0,55.0,0.0,201.0,557.0,,,,161.0,202.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),최고유사(0.6+),중값유사
9771,11월,985,보건,보건의료,0,1.0,2,0.0,1.0,2,13,1,12,0.58272800645682,0.58272800645682,0.0,1027.0,0.0,1033.0,623.0,,,,550.0,1239.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
1162,데이터기준일자,139,공공행정,일반행정,1,0.04,1,0.0,22.0,24,8,6,2,1.0,0.2083333333333333,0.0,0.0,0.0,28.0,266.0,,,,22.0,28.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),중값유사
1163,가로등위치명,140,공공행정,일반행정,1,0.99,122,0.0,1.01,123,7,6,1,0.0163934426229508,0.016260162601626,0.0,0.0,0.0,0.0,662.0,,,,1.0,1.0,최고PK(0.9+),완전(0%),범주형,중(101-1k),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
1164,설치유형,140,공공행정,일반행정,1,0.03,4,0.0,30.75,123,7,6,1,,,,,,,662.0,,,,,,저PK(0-0.3),완전(0%),범주형,중(101-1k),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
1337,처리일자,165,공공행정,일반행정,1,0.06,609,0.0,16.42,10000,5,2,3,0.1095918939484961,0.0312775609756097,0.0,197.0,0.0,202.0,788.0,,,,138.0,205.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),협소(≤5),대공유(21+),중유사(0.1-0.3),낮은값유사
3082,읽은수,325,교육,고등교육,0,0.8,4,0.0,1.25,5,3,2,1,0.453195658727766,0.4001205908953874,0.0,2643.0,0.0,3122.0,636.0,,,,620.0,3317.0,고PK(0.7-0.9),완전(0%),수치형,소(≤100),협소(≤5),대공유(21+),높은유사(0.3-0.6),높은값유사
8609,목표값,826,보건,보건의료,0,0.04,54,0.0,20.52,1269,18,8,10,0.170948726504282,0.0503553198588659,0.0,325.0,0.0,333.0,557.0,,,,112.0,333.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),중유사(0.1-0.3),낮은값유사
8610,대상년도,826,보건,보건의료,0,0.02,23,0.0,48.17,1269,18,8,10,0.3012342933392639,0.0895402667182609,0.0,216.0,0.0,357.0,557.0,,,,241.0,391.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),높은유사(0.3-0.6),낮은값유사
8611,예측값,826,보건,보건의료,0,0.24,309,0.0,3.57,1269,18,8,10,0.0371626329725461,0.0199494006884824,0.0,390.0,0.0,417.0,557.0,,,,130.0,418.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),낮은유사(0-0.1),낮은값유사
8612,현재값,826,보건,보건의료,0,0.21,266,0.0,3.33,1269,18,8,10,0.0376459103560005,0.0207802724553635,0.0,350.0,0.0,361.0,557.0,,,,120.0,362.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),낮은유사(0-0.1),낮은값유사
8613,달성도,826,보건,보건의료,0,0.03,34,0.0,2.34,1269,18,8,10,0.0710084033613445,0.0027637059551953,0.0,140.0,0.0,140.0,557.0,,,,68.0,140.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),대공유(21+),낮은유사(0-0.1),낮은값유사
8614,변화율,826,보건,보건의료,0,0.03,34,0.0,2.34,1269,18,8,10,0.0784313725490196,0.0039926451273969,0.0,30.0,0.0,30.0,557.0,,,,20.0,30.0,저PK(0-0.3),완전(0%),수치형,대(1k-10k),풍부(11-20),중공유(6-20),낮은유사(0-0.1),낮은값유사
8615,현황,826,보건,보건의료,1,0.0,5,0.0,18.75,1269,18,8,10,0.3,0.0015760441292356,0.0,8.0,0.0,8.0,557.0,,,,6.0,8.0,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),중공유(6-20),중유사(0.1-0.3),낮은값유사
8666,영업소전화번호,833,보건,보건의료,1,0.39,80,0.0,1.03,206,4,3,1,,,,,,,688.0,,,,,,중PK(0.3-0.7),완전(0%),범주형,중(101-1k),협소(≤5),단독,낮은유사(0-0.1),낮은값유사
8616,멘트1,826,보건,보건의료,1,0.03,38,0.0,2.34,1269,18,8,10,,,,,,,557.0,,,,,,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),단독,낮은유사(0-0.1),낮은값유사
8617,멘트2,826,보건,보건의료,1,0.03,33,0.0,2.68,1269,18,8,10,,,,,,,557.0,,,,,,저PK(0-0.3),완전(0%),범주형,대(1k-10k),풍부(11-20),단독,낮은유사(0-0.1),낮은값유사
8618,연번,827,보건,보건의료,0,0.86,6,0.0,1.0,7,8,5,3,0.51931330472103,0.4451256897608828,1.0,157.0,0.0,233.0,158.0,,,,81.0,233.0,고PK(0.7-0.9),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
8619,보건소명,827,보건,보건의료,1,0.14,1,0.0,6.0,7,8,5,3,,,,,,,158.0,,,,,,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8620,의료기관명,827,보건,보건의료,1,0.86,6,0.0,1.0,7,8,5,3,0.4166666666666666,0.3571428571428571,0.0,2.0,0.0,2.0,158.0,,,,2.0,2.0,고PK(0.7-0.9),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),높은유사(0.3-0.6),높은값유사
3083,등록일,325,교육,고등교육,1,0.6,3,0.0,1.67,5,3,2,1,0.4912280701754385,0.4578947368421053,0.0,35.0,0.0,37.0,636.0,,,,29.0,38.0,중PK(0.3-0.7),완전(0%),범주형,소(≤100),협소(≤5),대공유(21+),높은유사(0.3-0.6),높은값유사
1165,설치구간,140,공공행정,일반행정,1,0.98,121,0.0,1.01,123,7,6,1,,,,,,,662.0,,,,,,최고PK(0.9+),완전(0%),범주형,중(101-1k),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
466,구분 ,50,공공행정,일반행정,1,1.0,13,0.0,1.0,13,17,1,16,0.0769230769230769,0.0769230769230769,0.0,2.0,0.0,2.0,661.0,,,,2.0,2.0,최고PK(0.9+),완전(0%),범주형,소(≤100),풍부(11-20),소공유(2-5),낮은유사(0-0.1),낮은값유사
467,인구수(계) ,50,공공행정,일반행정,0,1.0,13,0.0,1.0,13,17,1,16,0.3447802197802198,0.3447802197802198,0.0,48.0,0.0,48.0,661.0,,,,43.0,56.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
468,인구수(남),50,공공행정,일반행정,0,1.0,13,0.0,1.0,13,17,1,16,0.3451923076923077,0.3451923076923077,0.0,67.0,0.0,67.0,661.0,,,,55.0,80.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
469,인구수(여),50,공공행정,일반행정,0,1.0,13,0.0,1.0,13,17,1,16,0.3358348968105066,0.3358348968105066,0.0,70.0,0.0,70.0,661.0,,,,57.0,82.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
470,세대수 ,50,공공행정,일반행정,0,1.0,13,0.0,1.0,13,17,1,16,0.3299145299145299,0.3299145299145299,0.0,74.0,0.0,74.0,661.0,,,,57.0,90.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
471,18세이상 인구수(계) ,50,공공행정,일반행정,0,1.0,13,0.0,1.0,13,17,1,16,0.3325443786982249,0.3325443786982249,0.0,56.0,0.0,56.0,661.0,,,,44.0,65.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
472,18세이상 인구수(남) ,50,공공행정,일반행정,0,1.0,13,0.0,1.0,13,17,1,16,0.2925952552120777,0.2925952552120777,0.0,91.0,0.0,91.0,661.0,,,,60.0,107.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),중유사(0.1-0.3),중값유사
8621,의료기관주소(도로명),827,보건,보건의료,1,0.86,6,0.0,1.0,7,8,5,3,0.8333333333333334,0.7142857142857143,0.0,1.0,0.0,1.0,158.0,,,,1.0,1.0,고PK(0.7-0.9),완전(0%),범주형,소(≤100),표준(6-10),단독,최고유사(0.6+),최고값유사
8622,MRI가능여부,827,보건,보건의료,1,0.29,2,0.0,3.0,7,8,5,3,0.7699386503067485,0.6178790534618755,87.0,20.0,0.0,161.0,158.0,,,,81.0,163.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),최고값유사
8623,CT가능여부,827,보건,보건의료,1,0.29,2,0.0,3.0,7,8,5,3,0.7699386503067485,0.6108676599474145,87.0,20.0,0.0,159.0,158.0,,,,81.0,163.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),최고값유사
8624,입원실 수,827,보건,보건의료,0,0.57,4,0.0,1.5,7,8,5,3,0.4988532110091743,0.4128440366972477,0.0,168.0,0.0,218.0,158.0,,,,77.0,218.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
8625,병상 수,827,보건,보건의료,0,0.71,5,0.0,1.2,7,8,5,3,0.4819512195121951,0.4083623693379791,0.0,176.0,0.0,205.0,158.0,,,,75.0,205.0,고PK(0.7-0.9),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
8626,연번,828,보건,보건의료,0,1.0,10,0.0,1.0,10,10,6,4,0.4553059273422562,0.4553059273422562,5.0,1433.0,4.0,1574.0,649.0,,,,608.0,2092.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
8627,업소명,828,보건,보건의료,1,1.0,10,0.0,1.0,10,10,6,4,0.22,0.22,0.0,5.0,0.0,5.0,649.0,,,,5.0,5.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),소공유(2-5),중유사(0.1-0.3),중값유사
9772,12월,985,보건,보건의료,0,1.0,2,0.0,1.0,2,13,1,12,0.6129411764705882,0.6129411764705882,0.0,657.0,0.0,657.0,623.0,,,,487.0,850.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),최고유사(0.6+),최고값유사
474,65세이상 인구수(계) ,50,공공행정,일반행정,0,1.0,13,0.0,1.0,13,17,1,16,0.3158223889931207,0.3158223889931207,0.0,103.0,0.0,103.0,661.0,,,,73.0,123.0,최고PK(0.9+),완전(0%),수치형,소(≤100),풍부(11-20),대공유(21+),높은유사(0.3-0.6),높은값유사
8628,도로명주소,828,보건,보건의료,1,1.0,10,0.0,1.0,10,10,6,4,,,,,,,649.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8629,지번주소,828,보건,보건의료,1,1.0,10,0.0,1.0,10,10,6,4,,,,,,,649.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8630,전화번호,828,보건,보건의료,1,1.0,10,0.0,1.0,10,10,6,4,,,,,,,649.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8631,위도,828,보건,보건의료,0,1.0,10,0.0,1.0,10,10,6,4,,,,,,,649.0,,,,,,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8632,경도,828,보건,보건의료,0,1.0,10,0.0,1.0,10,10,6,4,,,,,,,649.0,,,,,,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8633,영업장 면적(제곱미터),828,보건,보건의료,0,1.0,10,0.0,1.0,10,10,6,4,0.1190909090909091,0.1190909090909091,0.0,110.0,0.0,110.0,649.0,,,,51.0,110.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),중유사(0.1-0.3),중값유사
8634,영업개시연월,828,보건,보건의료,1,1.0,10,0.0,1.0,10,10,6,4,0.13,0.13,0.0,20.0,0.0,20.0,649.0,,,,18.0,20.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),중공유(6-20),중유사(0.1-0.3),중값유사
8635,데이터기준일,828,보건,보건의료,1,0.1,1,0.0,10.0,10,10,6,4,1.0,0.3260869565217391,0.0,0.0,0.0,40.0,649.0,,,,32.0,46.0,저PK(0-0.3),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),높은값유사
8636,병원명,829,보건,보건의료,1,1.0,6,0.0,1.0,6,9,7,2,,,,,,,588.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8637,전화번호,829,보건,보건의료,1,1.0,6,0.0,1.0,6,9,7,2,,,,,,,588.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8638,주소,829,보건,보건의료,1,1.0,6,0.0,1.0,6,9,7,2,,,,,,,588.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8639,보건증발급 소요기간(일),829,보건,보건의료,0,0.5,3,0.0,2.0,6,9,7,2,0.7265886287625418,0.475613154960981,0.0,596.0,0.0,990.0,588.0,,,,548.0,1196.0,중PK(0.3-0.7),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),높은값유사
8640,보건증 발급비용(원),829,보건,보건의료,0,0.17,1,0.0,6.0,6,9,7,2,1.0,0.4432203389830508,1.0,0.0,0.0,478.0,588.0,,,,61.0,590.0,저PK(0-0.3),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),최고유사(0.6+),높은값유사
8641,채용신체검사 소요기간(일),829,보건,보건의료,1,0.83,5,0.0,1.2,6,9,7,2,0.4361204013377927,0.4285117056856187,0.0,1192.0,0.0,1196.0,588.0,,,,548.0,1196.0,고PK(0.7-0.9),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
8642,채용신체검사 비용,829,보건,보건의료,1,0.33,2,0.0,3.0,6,9,7,2,,,,,,,588.0,,,,,,중PK(0.3-0.7),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8643,기숙사진단서 소요기간(일),829,보건,보건의료,1,1.0,6,0.0,1.0,6,9,7,2,0.3622254059216809,0.3622254059216809,0.0,1385.0,0.0,1394.0,588.0,,,,563.0,1396.0,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
8644,기숙사진단서 발급비용,829,보건,보건의료,1,1.0,6,0.0,1.0,6,9,7,2,,,,,,,588.0,,,,,,최고PK(0.9+),완전(0%),범주형,소(≤100),표준(6-10),단독,낮은유사(0-0.1),낮은값유사
8645,연번,830,보건,보건의료,0,0.95,19,0.0,1.0,20,6,5,1,0.3258975252701289,0.3096026490066225,0.0,234.0,0.0,302.0,179.0,,,,102.0,302.0,최고PK(0.9+),완전(0%),수치형,소(≤100),표준(6-10),대공유(21+),높은유사(0.3-0.6),높은값유사
